reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,radial_position_difference_m,along_track_position_difference_m,cross_track_position_difference_m,radial_velocity_difference_mm_s,along_track_velocity_difference_mm_s,cross_track_velocity_difference_mm_s
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,0.0,2026-05-09T21:08:00Z,-6.439777635978571e-10,-3.8801179107875477e-10,5.117813034181564e-10,-3.1444226738176613e-10,-1.8945888236267323e-10,2.4989321455964673e-10
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,60.0,2026-05-09T21:09:00Z,-2.6473431515912613e-09,-6.426301402606432e-11,-2.6491224535010486e-10,2.9329529832593877e-09,-2.291241726127211e-08,-3.137490269171972e-08
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,120.0,2026-05-09T21:10:00Z,3.2369605247207165e-05,0.003607556489216028,-1.0362402432659903e-09,-0.0038547382432019607,4.0915822606881714e-06,-2.9151563741635663e-06
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,180.0,2026-05-09T21:11:00Z,-3.658093253706004e-09,-6.3060227154359224e-09,-4.98138575024256e-09,2.0462966531749435e-08,-5.867088092156744e-08,-9.03493766730724e-08
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,240.0,2026-05-09T21:12:00Z,3.595481235192328e-05,0.0036036174186301383,-1.2009668458542953e-08,-0.0038468478884859884,3.859917028155106e-06,-2.5493976818615626e-06
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,300.0,2026-05-09T21:13:00Z,-1.8082201486924616e-09,-1.4583106698100411e-08,-1.8571262591343494e-08,4.230504234285701e-08,-7.999490921950058e-08,-1.424982100380472e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,360.0,2026-05-09T21:14:00Z,-1.797317267663111e-09,-1.8635824788155097e-08,-2.7851069801634037e-08,5.455904696380858e-08,-8.619195946231747e-08,-1.6174657054717953e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,420.0,2026-05-09T21:15:00Z,-3.020247972999992e-10,-2.370108187378981e-08,-3.7543916869457445e-08,5.8280715010395704e-08,-8.834337866114035e-08,-1.7353162895585502e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,480.0,2026-05-09T21:16:00Z,7.722764738325678e-10,-2.8488226434934447e-08,-4.847180252446443e-08,6.124532014540862e-08,-8.62194805043521e-08,-1.812742440224962e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,540.0,2026-05-09T21:17:00Z,-4.192892373148671e-05,-0.0035920042349354762,-5.931292706210996e-08,0.0038231303223142774,-2.4594859460839905e-06,1.0590842966786747e-06
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,600.0,2026-05-09T21:18:00Z,-9.245967075095028e-05,-0.000609649527355136,-9.357602790581598e-08,0.0006523018322057789,-9.801982152618493e-05,1.0309527330129004e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,660.0,2026-05-09T21:19:00Z,1.3716014658959644e-05,-0.0014860608466025812,-7.753820199983566e-08,0.0015768113025666987,3.444101909833563e-05,9.894908625194397e-08
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,720.0,2026-05-09T21:20:00Z,-7.834597341862355e-05,-0.0039558291440721345,-9.988330178926951e-08,0.0041998381055846565,-3.2127410128846424e-05,3.7882875254020096e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,780.0,2026-05-09T21:21:00Z,6.879838492185806e-08,-0.00012719091669063812,-1.0365528098462296e-07,0.00013227947153590848,3.1279746269577745e-06,-1.8970602667438374e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,840.0,2026-05-09T21:22:00Z,2.360008198286294e-05,-0.0015837520334385734,-1.224900214535546e-07,0.0016754929973492895,4.6507432703951636e-05,-2.612717163644387e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,900.0,2026-05-09T21:23:00Z,-0.00010705815424599005,-0.0036620112778250483,-1.27705470564629e-07,0.0038790451451121647,-6.518730118273409e-05,-4.2144727559951813e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,960.0,2026-05-09T21:24:00Z,5.206237180410034e-05,-0.0011514460129282828,-1.521130978644926e-07,0.0012143568322810399,7.059505022599406e-05,-4.4469699565364835e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,1020.0,2026-05-09T21:25:00Z,-8.679740162452518e-05,-0.003979111201119121,-1.5019874862327137e-07,0.004207678961325899,-4.0138785974513156e-05,-1.0194335949106125e-06
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,1080.0,2026-05-09T21:26:00Z,-2.75275279681765e-07,-0.0001244341788825253,-1.6397060432425332e-07,0.00012840185275576798,1.4242935253166577e-06,-2.323068512462906e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,1140.0,2026-05-09T21:27:00Z,2.2521250542681623e-05,-0.0015728221091058825,-1.931071369355796e-07,0.0016572287047842723,4.329347540715842e-05,-7.771047380840112e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,1200.0,2026-05-09T21:28:00Z,-9.666694594323398e-05,-0.0036788391310599443,-1.6950180955340424e-07,0.0038813109915628,-5.6349032059355976e-05,-1.6416293375090095e-06
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,1260.0,2026-05-09T21:29:00Z,3.0889584503568425e-05,-0.0009782882598111087,-2.168351694038613e-07,0.0010281876696481176,4.3825449313329484e-05,-6.673449397072397e-07
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,1320.0,2026-05-09T21:30:00Z,-5.729816697140466e-05,-0.0046624915222419445,-2.0459270504482488e-07,0.0049115032586148355,-5.503967795087768e-06,-2.6420004505368656e-06
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,1380.0,2026-05-09T21:31:00Z,-4.5672106825771745e-05,-0.0037322778375610075,-2.1300510125055477e-07,0.003928925297864936,-5.426503290442686e-06,-2.3466978443667857e-06
gmat_j2,numerical_j2_gmat_r2026a_eop_full,EarthMJ2000Eq,1440.0,2026-05-09T21:32:00Z,-8.604665840357975e-06,-0.002408753745464879,-2.3407561662503818e-07,0.0025325817452184537,1.6834840934439944e-05,-1.698236961579e-06
