reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,position_delta_x_m,position_delta_y_m,position_delta_z_m,position_difference_m,velocity_delta_x_mm_s,velocity_delta_y_mm_s,velocity_delta_z_mm_s,velocity_difference_mm_s
gmat_d05_retro_1200km_i120_aug_48h_g88,numerical_gravity_8x8,EarthMJ2000Eq,0.0,2026-08-04T18:52:00Z,0.0,4.547473508864641e-10,0.0,4.547473508864641e-10,4.440892098500626e-10,0.0,1.942890293094024e-10,4.847302891456678e-10
gmat_d05_retro_1200km_i120_aug_48h_g88,numerical_gravity_8x8,EarthMJ2000Eq,60.0,2026-08-04T18:53:00Z,0.0017511633814137895,-0.0030409576083911816,0.00011329939297866076,0.0035109590024502034,-0.0014996941466449698,-0.00080490725196114,0.0029516521171668586,0.0034072288503293135
gmat_d05_retro_1200km_i120_aug_48h_g88,numerical_gravity_8x8,EarthMJ2000Eq,120.0,2026-08-04T18:54:00Z,-4.547473508864641e-09,6.821210263296962e-10,1.3642420526593924e-08,1.4396542718056234e-08,-5.062616992290714e-08,3.552713678800501e-08,1.624256285026604e-07,1.738023915943073e-07
gmat_d05_retro_1200km_i120_aug_48h_g88,numerical_gravity_8x8,EarthMJ2000Eq,180.0,2026-08-04T18:55:00Z,-8.640199666842818e-09,4.888534022029489e-09,2.637534635141492e-08,2.8181726532002024e-08,-7.23865412055602e-08,6.483702463810914e-08,2.3248070135650778e-07,2.5197406139291557e-07
gmat_d05_retro_1200km_i120_aug_48h_g88,numerical_gravity_8x8,EarthMJ2000Eq,240.0,2026-08-04T18:56:00Z,-1.4097167877480388e-08,8.86757334228605e-09,4.001776687800884e-08,4.334496124175622e-08,-9.459100169806334e-08,9.681144774731365e-08,2.944311461305915e-07,3.240518690409725e-07
gmat_d05_retro_1200km_i120_aug_48h_g88,numerical_gravity_8x8,EarthMJ2000Eq,300.0,2026-08-04T18:57:00Z,-2.091837814077735e-08,1.6399326341343112e-08,6.093614501878619e-08,6.648105157291785e-08,-1.1723955140041653e-07,1.3589129821411916e-07,3.4861002973229915e-07,3.920975773616104e-07
gmat_d05_retro_1200km_i120_aug_48h_g88,numerical_gravity_8x8,EarthMJ2000Eq,360.0,2026-08-04T18:58:00Z,0.001230109774041921,-0.003149450748196614,0.0009857621989795007,0.00352192237058777,-0.0019491888103573274,8.997691480772119e-05,0.00282028578268978,0.003429496283663628
gmat_d05_retro_1200km_i120_aug_48h_g88,numerical_gravity_8x8,EarthMJ2000Eq,420.0,2026-08-04T18:59:00Z,-3.8198777474462986e-08,3.61524143954739e-08,1.0732037480920553e-07,1.1951487989515769e-07,-1.4921397450962104e-07,1.9806378759312793e-07,4.241051954068098e-07,4.912833102352876e-07
gmat_d05_retro_1200km_i120_aug_48h_g88,numerical_gravity_8x8,EarthMJ2000Eq,480.0,2026-08-04T19:00:00Z,-4.729372449219227e-08,4.945377440890297e-08,1.318767317570746e-07,1.4857269116011012e-07,-1.6564527527407336e-07,2.2293278334473143e-07,4.4941828036826337e-07,5.283125721006642e-07
gmat_d05_retro_1200km_i120_aug_48h_g88,numerical_gravity_8x8,EarthMJ2000Eq,540.0,2026-08-04T19:01:00Z,0.0008611477824160829,-0.00308406856674992,0.001476340003137011,0.0035259940771983204,-0.0021393533611302473,0.0006351745795996067,0.002615308858366916,0.0034380401357461325
