model,epoch_utc,frame,elapsed_seconds,timestamp_utc,position_x_km,position_y_km,position_z_km,velocity_x_km_s,velocity_y_km_s,velocity_z_km_s,position_magnitude_km,velocity_magnitude_km_s
numerical_two_body,2026-02-11T03:17:00Z,EarthMJ2000Eq,0.0,2026-02-11T03:17:00Z,-6738.02645227464,-117.78823992965101,20.423332232526725,0.11452958432318834,-7.682495189076066,-0.13201613640404022,6739.086856059802,7.684482911434783
numerical_two_body,2026-02-11T03:17:00Z,EarthMJ2000Eq,60.0,2026-02-11T03:18:00Z,-6715.373169889569,-578.1019588675787,12.46069974871809,0.6402405746313228,-7.655303794849105,-0.1333011533964508,6740.222099809282,7.683186408146829
numerical_two_body,2026-02-11T03:17:00Z,EarthMJ2000Eq,120.0,2026-02-11T03:19:00Z,-6661.262740459086,-1035.7078248607272,4.439693957080692,1.1626943694692535,-7.592274371354106,-0.13396126010952036,6741.300446263218,7.681955086169538
numerical_two_body,2026-02-11T03:17:00Z,EarthMJ2000Eq,180.0,2026-02-11T03:20:00Z,-6575.963585537119,-1488.4645687179996,-3.6021018515120264,1.6794621881281582,-7.493734635099711,-0.13399398250120634,6742.316873729445,7.680794647039573
numerical_two_body,2026-02-11T03:17:00Z,EarthMJ2000Eq,240.0,2026-02-11T03:21:00Z,-6459.8889872715,-1934.255474642005,-11.627042622736411,2.1881459147189743,-7.36017490709943,-0.13339973478634173,6743.266653275275,7.679710456549681
numerical_two_body,2026-02-11T03:17:00Z,EarthMJ2000Eq,300.0,2026-02-11T03:22:00Z,-6313.594928602629,-2370.9980561668867,-19.59759452327962,2.6863887229339287,-7.192245323773029,-0.13218180703385238,6744.145369914196,7.678707521331458
numerical_two_body,2026-02-11T03:17:00Z,EarthMJ2000Eq,360.0,2026-02-11T03:23:00Z,-6137.7773033607045,-2796.6535449275207,-27.4765068168897,3.1718854485966954,-6.990752390805796,-0.13034634066596323,6744.94894231471,7.677790467126687
numerical_two_body,2026-02-11T03:17:00Z,EarthMJ2000Eq,420.0,2026-02-11T03:24:00Z,-5933.268512465442,-3209.236153518833,-35.22698191424037,3.642392674645788,-6.756654902877605,-0.12790229213421986,6745.673640958405,7.676963518815656
numerical_two_body,2026-02-11T03:17:00Z,EarthMJ2000Eq,480.0,2026-02-11T03:25:00Z,-5701.033464490731,-3606.822075113085,-42.81284289612225,4.095738495276149,-6.491059253285333,-0.12486138507312938,6746.316104681361,7.676230482263443
numerical_two_body,2026-02-11T03:17:00Z,EarthMJ2000Eq,540.0,2026-02-11T03:26:00Z,-5442.165000793154,-3987.5581839730266,-50.19869782821262,4.529831927946009,-6.195214158410701,-0.12123805125473408,6746.873355539724,7.67559472803792
numerical_two_body,2026-02-11T03:17:00Z,EarthMJ2000Eq,600.0,2026-02-11T03:27:00Z,-5157.878767224201,-4349.670402519929,-57.35010020567346,4.942671943825476,-5.870504822759994,-0.11704936068692742,6747.342811947065,7.67505917704646
