reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,position_delta_x_m,position_delta_y_m,position_delta_z_m,position_difference_m,velocity_delta_x_mm_s,velocity_delta_y_mm_s,velocity_delta_z_mm_s,velocity_difference_mm_s
gmat_d04_sso_900km_i97p6_jun_36h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,0.0,2026-06-17T06:30:00Z,0.0,4.547473508864641e-10,0.0,4.547473508864641e-10,-8.881784197001252e-10,-4.440892098500626e-10,4.440892098500626e-10,1.0877919644084147e-09
gmat_d04_sso_900km_i97p6_jun_36h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,60.0,2026-06-17T06:31:00Z,1.1368683772161603e-09,4.547473508864641e-10,-1.8189894035458565e-09,2.1927123182178898e-09,1.0391687510491465e-07,8.08242361927114e-08,-4.440892098500626e-10,1.316490459628627e-07
gmat_d04_sso_900km_i97p6_jun_36h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,120.0,2026-06-17T06:32:00Z,1.0459189070388675e-08,6.821210263296962e-09,0.0,1.2486934990871288e-08,2.1049828546892968e-07,1.580957587066223e-07,-9.325873406851315e-09,2.634212767055504e-07
gmat_d04_sso_900km_i97p6_jun_36h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,180.0,2026-06-17T06:33:00Z,2.4556356947869062e-08,1.864464138634503e-08,-1.8189894035458565e-09,3.08860169239541e-08,3.206324095117452e-07,2.3181456754173269e-07,-2.9309887850104133e-08,3.9673946776146903e-07
gmat_d04_sso_900km_i97p6_jun_36h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,240.0,2026-06-17T06:34:00Z,4.661160346586257e-08,3.410605131648481e-08,-3.637978807091713e-09,5.787140229735543e-08,4.2721381987576024e-07,3.019806626980426e-07,-5.1958437552457326e-08,5.257410463044331e-07
gmat_d04_sso_900km_i97p6_jun_36h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,300.0,2026-06-17T06:35:00Z,7.423750503221527e-08,5.3432813729159534e-08,-8.185452315956354e-09,9.183286103590611e-08,5.302425165609748e-07,3.7125857943465235e-07,-8.748557434046234e-08,6.531797492960359e-07
gmat_d04_sso_900km_i97p6_jun_36h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,360.0,2026-06-17T06:36:00Z,1.078035438695224e-07,7.821654435247183e-08,-1.4551915228366852e-08,1.3398205147736695e-07,6.261657858885883e-07,4.3165471197426086e-07,-1.2712053631958042e-07,7.710830127432671e-07
gmat_d04_sso_900km_i97p6_jun_36h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,420.0,2026-06-17T06:37:00Z,1.4591705621569417e-07,1.0470557754160836e-07,-2.1827872842550278e-08,1.809184935151914e-07,6.705747068735946e-07,4.645173135031655e-07,-1.545430450278218e-07,8.302591913428461e-07
gmat_d04_sso_900km_i97p6_jun_36h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,480.0,2026-06-17T06:38:00Z,1.8633272702572867e-07,1.3221779227023944e-07,-3.183231456205249e-08,2.3068317234691906e-07,7.114309141798003e-07,4.938272013532696e-07,-1.8499438092511866e-07,8.855631944818941e-07
gmat_d04_sso_900km_i97p6_jun_36h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,540.0,2026-06-17T06:39:00Z,2.2873791749589145e-07,1.617763700778596e-07,-4.18367562815547e-08,2.8327185351193657e-07,7.354117315117037e-07,5.124789481669723e-07,-2.1105339698124226e-07,9.208738369270192e-07
