reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,position_delta_x_m,position_delta_y_m,position_delta_z_m,position_difference_m,velocity_delta_x_mm_s,velocity_delta_y_mm_s,velocity_delta_z_mm_s,velocity_difference_mm_s
gmat_d04_sso_900km_i97p6_jun_36h_g44,numerical_gravity_4x4,EarthMJ2000Eq,0.0,2026-06-17T06:30:00Z,0.0,4.547473508864641e-10,0.0,4.547473508864641e-10,-8.881784197001252e-10,-4.440892098500626e-10,4.440892098500626e-10,1.0877919644084147e-09
gmat_d04_sso_900km_i97p6_jun_36h_g44,numerical_gravity_4x4,EarthMJ2000Eq,60.0,2026-06-17T06:31:00Z,1.3642420526593924e-09,1.3642420526593924e-09,0.0,1.9293296132306227e-09,1.056932319443149e-07,8.348877145181177e-08,-4.440892098500626e-10,1.3469087367967407e-07
gmat_d04_sso_900km_i97p6_jun_36h_g44,numerical_gravity_4x4,EarthMJ2000Eq,120.0,2026-06-17T06:32:00Z,1.000444171950221e-08,8.640199666842818e-09,0.0,1.321899785921108e-08,2.1316282072803006e-07,1.6120438317557273e-07,-1.1102230246251565e-08,2.6748551514462977e-07
gmat_d04_sso_900km_i97p6_jun_36h_g44,numerical_gravity_4x4,EarthMJ2000Eq,180.0,2026-06-17T06:33:00Z,2.546585164964199e-08,2.000888343900442e-08,0.0,3.238618558455502e-08,3.2507330161024584e-07,2.3714363805993344e-07,-2.7977620220553945e-08,4.033515882270605e-07
gmat_d04_sso_900km_i97p6_jun_36h_g44,numerical_gravity_4x4,EarthMJ2000Eq,240.0,2026-06-17T06:34:00Z,4.774847184307873e-08,3.54702933691442e-08,-9.094947017729282e-10,5.948853213565612e-08,4.32542890393961e-07,3.0819791163594346e-07,-5.262457136723242e-08,5.337121417756054e-07
gmat_d04_sso_900km_i97p6_jun_36h_g44,numerical_gravity_4x4,EarthMJ2000Eq,300.0,2026-06-17T06:35:00Z,7.582912076031789e-08,5.616129783447832e-08,-4.547473508864641e-09,9.447129958378723e-08,5.39124300757976e-07,3.765876499528531e-07,-8.881784197001252e-08,6.635976784294828e-07
gmat_d04_sso_900km_i97p6_jun_36h_g44,numerical_gravity_4x4,EarthMJ2000Eq,360.0,2026-06-17T06:36:00Z,1.1036149771825876e-07,7.958078640513122e-08,-1.3642420526593924e-08,1.367438385496794e-07,6.332712132461893e-07,4.369837824924616e-07,-1.283417816466681e-07,7.800377353717964e-07
gmat_d04_sso_900km_i97p6_jun_36h_g44,numerical_gravity_4x4,EarthMJ2000Eq,420.0,2026-06-17T06:37:00Z,1.489013357058866e-07,1.070930011337623e-07,-2.2737367544323206e-08,1.8481749524782223e-07,6.812328479099961e-07,4.689582056016661e-07,-1.5631940186722204e-07,8.416862521586202e-07
gmat_d04_sso_900km_i97p6_jun_36h_g44,numerical_gravity_4x4,EarthMJ2000Eq,480.0,2026-06-17T06:38:00Z,1.90084392670542e-07,1.354010237264447e-07,-3.3651303965598345e-08,2.3579211993127152e-07,7.212008767965017e-07,4.982680934517703e-07,-1.890154699424329e-07,8.9673220390575e-07
gmat_d04_sso_900km_i97p6_jun_36h_g44,numerical_gravity_4x4,EarthMJ2000Eq,540.0,2026-06-17T06:39:00Z,2.3317170416703448e-07,1.651869752095081e-07,-4.3655745685100555e-08,2.8907024152331533e-07,7.451816941284051e-07,5.169198402654729e-07,-2.1566082253343666e-07,9.322078464054894e-07
gmat_d04_sso_900km_i97p6_jun_36h_g44,numerical_gravity_4x4,EarthMJ2000Eq,600.0,2026-06-17T06:40:00Z,-0.0005028157374908915,0.00040470587236995925,6.832397048128769e-05,0.0006490598384906947,0.00010431655539377971,2.880540250771446e-05,0.0006467136826060482,0.0006557059418769448
