model,epoch_utc,frame,elapsed_seconds,timestamp_utc,position_x_km,position_y_km,position_z_km,velocity_x_km_s,velocity_y_km_s,velocity_z_km_s,position_magnitude_km,velocity_magnitude_km_s
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,0.0,2026-08-04T18:52:00Z,-3065.082388116593,-2145.806194253082,6464.810856862645,-3.854526439523131,6.265296487411957,0.133554596141119,7469.470776718156,7.357251591342374
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,60.0,2026-08-04T18:53:00Z,-3290.959029963104,-1766.4194199408,6461.693446201485,-3.672466429832507,6.377352258357215,-0.2375861312475994,7463.520020521343,7.363021029114462
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,120.0,2026-08-04T18:54:00Z,-3505.516984346504,-1380.957950725404,6436.299685507652,-3.477339521553133,6.467709322490365,-0.6087682412328361,7457.9922117738515,7.368429466305413
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,180.0,2026-08-04T18:55:00Z,-3707.991257854386,-990.7367863287897,6388.667187529883,-3.269788774994506,6.535945056854481,-0.9786536300322795,7452.907283814193,7.373456404351758
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,240.0,2026-08-04T18:56:00Z,-3897.657072620329,-597.0938182201363,6318.914075428348,-3.050511526080946,6.581719942702061,-1.345897726942356,7448.283478503652,7.378082316313861
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,300.0,2026-08-04T18:57:00Z,-4073.833064212478,-201.3847400871566,6227.239190287994,-2.820257084019413,6.604780433742822,-1.709155514615336,7444.137262414595,7.3822887488267295
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,360.0,2026-08-04T18:58:00Z,-4235.884321764784,195.0221863591051,6113.921932729478,-2.579824076695197,6.604961410138641,-2.067087703725224,7440.483253126476,7.386058425913572
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,420.0,2026-08-04T18:59:00Z,-4383.225252541637,590.7514838069325,5979.32173573134,-2.330057451015704,6.582188187502095,-2.418367023460518,7437.334156102443,7.389375353904226
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,480.0,2026-08-04T19:00:00Z,-4515.322273925565,984.4259652544284,5823.877141577028,-2.071845096885697,6.536478043381,-2.761684640546774,7434.700712110667,7.392224926970443
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,540.0,2026-08-04T19:01:00Z,-4631.696270157012,1374.672256416409,5648.104512178605,-1.806114173340256,6.46794123184706,-3.095756563318991,7432.591656484276,7.394594031121684
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,600.0,2026-08-04T19:02:00Z,-4731.924830717809,1760.126389449845,5452.596348928533,-1.533827102171863,6.376781459906494,-3.419330058560618,7431.013689581677,7.3964711461710095
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,660.0,2026-08-04T19:03:00Z,-4815.64424855789,2139.439451546397,5238.019204409979,-1.255977233721609,6.26329578584834,-3.73119003811834,7429.97145898082,7.3978464442840455
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,720.0,2026-08-04T19:04:00Z,-4882.551224452766,2511.283103734398,5005.111271232081,-0.9735843191749642,6.127873960694429,-4.030165233995797,7429.467553191244,7.398711882348752
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,780.0,2026-08-04T19:05:00Z,-4932.404320367839,2874.355164103947,4754.679538236444,-0.6876896570754153,5.970997143675977,-4.315134296617407,7429.5025069192,7.399061288574313
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,840.0,2026-08-04T19:06:00Z,-4965.02509762264,3227.385018021203,4487.596630956295,-0.3993510933953699,5.793236036726141,-4.585031589358891,7430.074817708144,7.398890440359108
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,900.0,2026-08-04T19:07:00Z,-4980.298954370081,3569.138904359384,4204.797314225206,-0.1096378570337334,5.595248425322766,-4.838852694702819,7431.180972579456,7.398197131856151
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,960.0,2026-08-04T19:08:00Z,-4978.175652339408,3898.425078667603,3907.274641317981,0.1803747587490939,5.377776109467079,-5.075659601598224,7432.815485548928,7.396981230775491
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,1020.0,2026-08-04T19:09:00Z,-4958.669518696836,4214.098736634634,3596.075833030889,0.469610756015144,5.14164128282378,-5.294585457683696,7434.970945112532,7.3952447229363925
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,1080.0,2026-08-04T19:10:00Z,-4921.859327299155,4515.066703115574,3272.297888533991,0.7569988132956325,4.887742372486072,-5.494838868092365,7437.638068809791,7.392991741468764
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,1140.0,2026-08-04T19:11:00Z,-4867.887854931151,4800.291895029618,2937.082914206807,1.041477675710808,4.617049340466365,-5.675707723077386,7440.805768906939,7.390228583684348
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,1200.0,2026-08-04T19:12:00Z,-4796.961122226905,5068.797430207097,2591.613299438567,1.322001412495993,4.330598563173894,-5.836562447795856,7444.46122230866,7.386963710282186
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,1260.0,2026-08-04T19:13:00Z,-4709.347314053553,5319.670472976445,2237.106650677807,1.597544601644024,4.029487243252644,-5.976858722157488,7448.589949241919,7.383207729869707
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,1320.0,2026-08-04T19:14:00Z,-4605.375399574104,5552.065698649803,1874.810619343978,1.867107302848833,3.714867487454957,-6.096139583851951,7453.175896993913,7.378973367312555
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,1380.0,2026-08-04T19:15:00Z,-4485.433464263057,5765.208392103777,1505.997628473812,2.129719802912349,3.387940087962316,-6.194036924495177,7458.201527424923,7.374275415289884
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,1440.0,2026-08-04T19:16:00Z,-4349.966753011753,5958.397191857492,1131.959486838762,2.384447124536979,3.049948028585241,-6.270272384607686,7463.6479102438325,7.369130670842893
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,1500.0,2026-08-04T19:17:00Z,-4199.475462928388,6131.006413782595,754.0020070046617,2.630393199026467,2.702169851007098,-6.324657620538995,7469.494818001279,7.363557856241668
gmat_j2,2026-08-04T18:52:00Z,EarthMJ2000Eq,1560.0,2026-08-04T19:18:00Z,-4034.512291045496,6282.487984000262,373.4396088585976,2.866704711007059,2.345912902201721,-6.357093974432143,7475.720823918542,7.357577525557446
