model,epoch_utc,frame,elapsed_seconds,timestamp_utc,position_x_km,position_y_km,position_z_km,velocity_x_km_s,velocity_y_km_s,velocity_z_km_s,position_magnitude_km,velocity_magnitude_km_s
numerical_two_body,2026-08-04T18:52:00Z,EarthMJ2000Eq,0.0,2026-08-04T18:52:00Z,-3065.082388116593,-2145.8061942530817,6464.810856862645,-3.8545264395231307,6.265296487411957,0.1335545961411192,7469.470776718156,7.357251591342374
numerical_two_body,2026-08-04T18:52:00Z,EarthMJ2000Eq,60.0,2026-08-04T18:53:00Z,-3290.9413950422613,-1766.4081291384894,6461.683649910759,-3.671871114443176,6.377717231809103,-0.23791337950032437,7463.501091030487,7.363050817843254
numerical_two_body,2026-08-04T18:52:00Z,EarthMJ2000Eq,120.0,2026-08-04T18:54:00Z,-3505.444709587212,-1380.9155813574625,6436.260413160971,-3.476107085045609,6.468367945304054,-0.6094228514228134,7457.9165026723,7.368480206553967
numerical_two_body,2026-08-04T18:52:00Z,EarthMJ2000Eq,180.0,2026-08-04T18:55:00Z,-3707.8250465582114,-990.6479615245478,6388.579000453747,-3.2678849598658695,6.536822193983143,-0.9796274791020749,7452.73718875124,7.373519275385401
numerical_two_body,2026-08-04T18:52:00Z,EarthMJ2000Eq,240.0,2026-08-04T18:56:00Z,-3897.3558221948183,-596.9477397563946,6318.758264048264,-3.0479104613080628,6.582738281882232,-1.3471746891672836,7447.981941994379,7.378148894610486
numerical_two_body,2026-08-04T18:52:00Z,EarthMJ2000Eq,300.0,2026-08-04T18:57:00Z,-4073.3543880506923,-201.1752722009078,6226.998240718896,-2.816941928811896,6.60586214874128,-1.7107119673485651,7443.668084399866,7.382351386496096
numerical_two_body,2026-08-04T18:52:00Z,EarthMJ2000Eq,360.0,2026-08-04T18:58:00Z,-4235.185103428998,195.29653233448775,6113.579955516704,-2.575787435810052,6.606029795800078,-2.068893302792067,7439.811386610846,7.386110618980277
numerical_two_body,2026-08-04T18:52:00Z,EarthMJ2000Eq,420.0,2026-08-04T18:59:00Z,-4382.262223547785,591.0876762150851,5978.86483557293,-2.325301532935482,6.583169202956251,-2.4203857335242462,7436.425993644921,7.389412092505834
numerical_two_body,2026-08-04T18:52:00Z,EarthMJ2000Eq,480.0,2026-08-04T19:00:00Z,-4514.0525815105,984.816635772971,5823.29372949267,-2.066381634987527,6.537301705478367,-2.7638759386964367,7433.524357576657,7.392243019163344
numerical_two_body,2026-08-04T18:52:00Z,EarthMJ2000Eq,540.0,2026-08-04T19:01:00Z,-4630.078043356745,1375.1059898198432,5647.385531224606,-1.799964074122092,6.468542804044988,-3.098076820858172,7431.117177726218,7.394592393352799
numerical_two_body,2026-08-04T18:52:00Z,EarthMJ2000Eq,600.0,2026-08-04T19:02:00Z,-4729.917716960262,1760.5880792447724,5451.735410748236,-1.5270198464884235,6.377102388076759,-3.4217340199723365,7429.213348854615,7.396451053243027
numerical_two_body,2026-08-04T18:52:00Z,EarthMJ2000Eq,660.0,2026-08-04T19:03:00Z,-4813.209897309877,2139.910662060097,5237.012657440706,-1.2485500839876744,6.26328435903583,-3.73363230025786,7427.819917805924,7.397811732390687
