reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,position_delta_x_m,position_delta_y_m,position_delta_z_m,position_difference_m,velocity_delta_x_mm_s,velocity_delta_y_mm_s,velocity_delta_z_mm_s,velocity_difference_mm_s
gmat_g44,numerical_gravity_4x4,EarthMJ2000Eq,0.0,2026-01-01T00:00:00Z,0.0,4.547473508864641e-10,4.547473508864641e-10,6.431098710768743e-10,0.0,0.0,0.0,0.0
gmat_g44,numerical_gravity_4x4,EarthMJ2000Eq,10.0,2026-01-01T00:00:10Z,-0.0024224036678788252,0.0011998363333987072,0.0024677951842022594,0.003660281386487698,-0.0029029951775783047,-0.002453794056833658,-0.0016613581621527373,0.0041483246277680096
gmat_g44,numerical_gravity_4x4,EarthMJ2000Eq,20.0,2026-01-01T00:00:20Z,0.0,4.547473508864641e-10,4.547473508864641e-10,6.431098710768743e-10,3.552713678800501e-09,1.4210854715202004e-08,1.7763568394002505e-09,1.4755528111219851e-08
gmat_g44,numerical_gravity_4x4,EarthMJ2000Eq,30.0,2026-01-01T00:00:30Z,-0.0024798337108222768,0.0011504571375553496,0.002433935605949955,0.0036602143916160987,-0.0028397817430914074,-0.0024837225609530833,-0.001724333564823155,0.004148079597953533
gmat_g44,numerical_gravity_4x4,EarthMJ2000Eq,40.0,2026-01-01T00:00:40Z,9.094947017729282e-10,1.8189894035458565e-09,1.3642420526593924e-09,2.448889430131432e-09,1.1546319456101628e-08,5.6843418860808015e-08,-1.7763568394002505e-09,5.803143289966653e-08
gmat_g44,numerical_gravity_4x4,EarthMJ2000Eq,50.0,2026-01-01T00:00:50Z,-0.0025359850042150356,0.0011004949556081556,0.0023988263819774147,0.003660147141822769,-0.00277511702506672,-0.0025123396696358213,-0.0017864065782191574,0.004147815519179423
gmat_g44,numerical_gravity_4x4,EarthMJ2000Eq,60.0,2026-01-01T00:01:00Z,4.547473508864641e-09,3.637978807091713e-09,-4.547473508864641e-10,5.841335486668472e-09,1.5987211554602254e-08,1.2878587085651816e-07,-3.552713678800501e-09,1.2982300736020143e-07
gmat_g44,numerical_gravity_4x4,EarthMJ2000Eq,70.0,2026-01-01T00:01:10Z,5.4569682106375694e-09,5.4569682106375694e-09,4.547473508864641e-10,7.73070496506989e-09,1.687538997430238e-08,1.3278267374516872e-07,-2.6645352591003757e-09,1.338772459451108e-07
gmat_g44,numerical_gravity_4x4,EarthMJ2000Eq,80.0,2026-01-01T00:01:20Z,4.547473508864641e-09,5.4569682106375694e-09,-4.547473508864641e-10,7.117921924190581e-09,1.509903313490213e-08,1.425526363618701e-07,-1.7763568394002505e-09,1.4336104902988584e-07
gmat_g44,numerical_gravity_4x4,EarthMJ2000Eq,90.0,2026-01-01T00:01:30Z,5.4569682106375694e-09,6.366462912410498e-09,0.0,8.385126836667847e-09,1.5987211554602254e-08,1.6076029396572267e-07,8.881784197001252e-10,1.6155572385447196e-07
