reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,radial_position_difference_m,along_track_position_difference_m,cross_track_position_difference_m,radial_velocity_difference_mm_s,along_track_velocity_difference_mm_s,cross_track_velocity_difference_mm_s
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,0.0,2026-03-23T14:45:00Z,-1.9058385100488335e-10,4.079806589312996e-10,-6.344076617119267e-11,-2.0868180362459114e-10,-3.679623236192096e-11,3.902731971647657e-10
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,60.0,2026-03-23T14:46:00Z,-0.00010514639322640229,4.251551074107696e-06,-4.7438391888957966e-05,-0.0035092591295619734,7.764386556354647e-05,-0.0015761316854511662
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,120.0,2026-03-23T14:47:00Z,-0.00042026285648915897,2.9446585747463763e-05,-0.00018838868134014896,-0.007027427166627423,0.00023467478615958902,-0.00311493330154837
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,180.0,2026-03-23T14:48:00Z,-0.0009437703368308313,9.426372004904368e-05,-0.000420240640560267,-0.010551068965667815,0.0004722868235529977,-0.0046040562543257415
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,240.0,2026-03-23T14:49:00Z,-0.0016726468082455775,0.00021736518111297072,-0.0007396540360169152,-0.014076999814465795,0.000792542499390283,-0.00603144086903244
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,300.0,2026-03-23T14:50:00Z,-0.002602452706498644,0.0004173545107496883,-0.0011425779844654043,-0.01760250580118498,0.001198324974676279,-0.007385395585469823
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,360.0,2026-03-23T14:51:00Z,-0.003727350838535047,0.0007127326825795786,-0.0016242736375525015,-0.02112552080575826,0.001693283232211818,-0.008654663048645173
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,420.0,2026-03-23T14:52:00Z,-0.0050401626719167635,0.001121845558329163,-0.002179338635864181,-0.02464479069460172,0.002281734973185043,-0.009828491162035009
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,480.0,2026-03-23T14:53:00Z,-0.0065324337835927036,0.0016628328283256305,-0.0028017486297151188,-0.028160136436231404,0.0029685296656106284,-0.010896739222937421
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,540.0,2026-03-23T14:54:00Z,-0.008194507198974667,0.002353568219130175,-0.0034848896238574736,-0.03167249483152032,0.0037589603852068282,-0.011849901243906799
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,600.0,2026-03-23T14:55:00Z,-0.010017978632772177,0.0036420938710029246,-0.004221563539501894,-0.03567077781748886,0.004666308157182976,-0.01267865715585116
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,660.0,2026-03-23T14:56:00Z,-0.01198533450628518,0.004545472795731122,-0.005004209654352141,-0.039019854651226094,0.005673438713320053,-0.01337634721300217
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,720.0,2026-03-23T14:57:00Z,-0.01408683723264685,0.005797325941726967,-0.005824592857656373,-0.04255123733020678,0.006810144952264396,-0.013934813740051618
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,780.0,2026-03-23T14:58:00Z,-0.016310684887824483,0.0072574953270253505,-0.006674220608019821,-0.046087271948793064,0.008071259345193435,-0.014348061551725771
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,840.0,2026-03-23T14:59:00Z,-0.01864147658535551,0.008951593695845172,-0.007544225162939355,-0.049647347519135285,0.009463152076272994,-0.014610797251426427
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,900.0,2026-03-23T15:00:00Z,-0.021064621857783995,0.01089352356749783,-0.008425439823875697,-0.05323983015112369,0.010989957830345764,-0.014718745098704427
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,960.0,2026-03-23T15:01:00Z,-0.023565117571967206,0.013097412021782181,-0.00930847317358478,-0.056875800981715595,0.012655053892556535,-0.014668665807327235
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1020.0,2026-03-23T15:02:00Z,-0.026127713474142323,0.01557652996017633,-0.010183762271565325,-0.06056769494205635,0.014460752614359541,-0.014458401177849186
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1080.0,2026-03-23T15:03:00Z,-0.028737064828002496,0.01834322125529159,-0.011041655035749616,-0.0643291510958734,0.016408167511331673,-0.014086891865217405
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1140.0,2026-03-23T15:04:00Z,-0.03137787024263657,0.021408792097094634,-0.011872453161711738,-0.06817488000942135,0.018497011068234884,-0.013554207017932956
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1200.0,2026-03-23T15:05:00Z,-0.034035682680426935,0.02478550605955376,-0.012666496856848264,-0.07212287651511226,0.02072456171271227,-0.012861547779914889
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1260.0,2026-03-23T15:06:00Z,-0.03669129972529048,0.028460314312013343,-0.013414227422922162,-0.07616458454256314,0.02309221703308827,-0.012011238943993141
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1320.0,2026-03-23T15:07:00Z,-0.03934635375741758,0.03255751473680578,-0.014106249405238944,-0.08044674186641317,0.025577200728920252,-0.011006710918889637
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1380.0,2026-03-23T15:08:00Z,-0.04195339060321763,0.036646451177655415,-0.014733416094535785,-0.08449834801253543,0.028208143113646746,-0.009852665841775198
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1440.0,2026-03-23T15:09:00Z,-0.044541124969130395,0.040587731141892694,-0.015286863650791361,-0.08817356095061227,0.03093182762637358,-0.008554721496649157
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1500.0,2026-03-23T15:10:00Z,-0.047069306172414824,0.04585119257774758,-0.015758108574198917,-0.09312686162087583,0.03376990231903679,-0.0071192737362069
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1560.0,2026-03-23T15:11:00Z,-0.04948038873569694,0.05072215220017877,-0.016139083132259008,-0.09745722777675678,0.03675680918975522,-0.005554411398962076
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1620.0,2026-03-23T15:12:00Z,-0.05198083302168046,0.05864822905582832,-0.016422244375961445,-0.10502833449792615,0.0396404873259028,-0.0038692579753537492
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1680.0,2026-03-23T15:13:00Z,-0.0541572666148647,0.06549738594447546,-0.01660054395306345,-0.1112402791905126,0.0428494823862647,-0.0020729966204133072
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1740.0,2026-03-23T15:14:00Z,-0.05641961162301861,0.06843227731366171,-0.016667608852176333,-0.11294017798149741,0.045896138885055976,-0.0001756406074346586
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1800.0,2026-03-23T15:15:00Z,-0.05858372602703381,0.07791775544765982,-0.016617697389618533,-0.1218278215150043,0.04896573505102629,0.0018091138562354534
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1860.0,2026-03-23T15:16:00Z,-0.060454239788000345,0.0855807763633098,-0.016445667807164083,-0.12856858536197424,0.052244687568391075,0.0038713864991413664
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1920.0,2026-03-23T15:17:00Z,-0.06244792429263636,0.08997619977754025,-0.01614737997269968,-0.13156268335864427,0.05524127700836987,0.005999138727216108
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,1980.0,2026-03-23T15:18:00Z,-0.06416924604983885,0.09827890785881584,-0.015719176041028748,-0.1388360606672062,0.058365692270642144,0.008176033471535993
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,2040.0,2026-03-23T15:19:00Z,-0.06576262946103274,0.10563836525104399,-0.015158404679040238,-0.14498569857680468,0.06143282004025514,0.010390391348788214
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,2100.0,2026-03-23T15:20:00Z,-0.06740361015442986,0.1163689713995861,-0.014463360415305295,-0.1548383250485589,0.06420867911175208,0.01262478075601436
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,2160.0,2026-03-23T15:21:00Z,-0.06860165506966971,0.12486786476404406,-0.013632728276476273,-0.16215429772369253,0.06723255793831516,0.014869051752449281
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,2220.0,2026-03-23T15:22:00Z,-0.06998554017187783,0.13275801932158163,-0.012666874130661102,-0.1687511511394806,0.06977050131182574,0.01710672737666853
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,2280.0,2026-03-23T15:23:00Z,-0.07102668966610264,0.14334277418664845,-0.011566221303402319,-0.17832971030748337,0.07238184712349639,0.019320485982735548
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,2340.0,2026-03-23T15:24:00Z,-0.07204499412618943,0.15122706434628777,-0.010332732552024559,-0.18487530743484454,0.07470574025299491,0.02149999116466431
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,2400.0,2026-03-23T15:25:00Z,-0.0728973385103993,0.16035246731426844,-0.008968937712125771,-0.19279227404462776,0.07686633765574985,0.02362660317227387
gmat_j2,numerical_j2_iau1976_1980,EarthMJ2000Eq,2460.0,2026-03-23T15:26:00Z,-0.0736036884021474,0.17003979436337097,-0.007478381012527449,-0.20132831081425173,0.07882537076925901,0.02568608155327748
