model,epoch_utc,frame,elapsed_seconds,timestamp_utc,position_x_km,position_y_km,position_z_km,velocity_x_km_s,velocity_y_km_s,velocity_z_km_s,position_magnitude_km,velocity_magnitude_km_s
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,0.0,2026-03-23T14:45:00Z,5356.043338843562,-2889.3917345207337,-3239.700524294992,3.256128467499268,6.834522261799636,-0.6057377838407526,6894.305210113958,7.59473405766563
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,60.0,2026-03-23T14:46:00Z,5539.542386548115,-2473.2939661805763,-3268.9058148491267,2.8581871054700576,7.030381415148053,-0.3673638526764384,6891.259545385217,7.598055841633945
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,120.0,2026-03-23T14:47:00Z,5698.764556912459,-2046.3574954880585,-3283.74556318396,2.447186167739147,7.195668215011704,-0.12705920612372718,6888.140634321584,7.601480463828367
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,180.0,2026-03-23T14:48:00Z,5832.978552283105,-1610.441336230711,-3284.1351601836636,2.024878446880197,7.329581563446722,0.11413309282232559,6884.962152342586,7.604993424240106
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,240.0,2026-03-23T14:49:00Z,5941.560017628836,-1167.4486847805622,-3270.0528870215494,1.5930747874867741,7.431450549933011,0.3551604683747302,6881.737989679599,7.608579598908185
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,300.0,2026-03-23T14:50:00Z,6023.994818879034,-719.31897892617,-3241.540357866326,1.1536371979374513,7.500738713205321,0.5949651221524688,6878.482191806634,7.6122232970939505
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,360.0,2026-03-23T14:51:00Z,6079.881896847193,-268.01971377877084,-3198.702701403623,0.7084715926525893,7.537047870572015,0.8324884474842481,6875.208899993593,7.615908325084052
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,420.0,2026-03-23T14:52:00Z,6108.935674816596,184.46195812722738,-3141.7084740460896,0.25952017368867697,7.54012147539899,1.066675556795418,6871.932292225822,7.619618056555673
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,480.0,2026-03-23T14:53:00Z,6110.987998509031,636.1278130030034,-3070.789298435179,-0.19124653561624405,7.509847461617755,1.2964799087361585,6868.6665247179835,7.623335509336341
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,540.0,2026-03-23T14:54:00Z,6085.989588050559,1084.9772961965377,-2986.2392217132356,-0.6418379877967811,7.4462605328162255,1.5208680191769133,6865.425674233189,7.627043428282725
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,600.0,2026-03-23T14:55:00Z,6034.010982723648,1529.016382189851,-2888.4137890772768,-1.0902522171023263,7.349543852817224,1.7388242374946183,6862.223681399952,7.6307243738899855
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,660.0,2026-03-23T14:56:00Z,5955.242960782323,1966.2665169995043,-2777.7288293245874,-1.5344847264924528,7.22003009476756,1.9493555667551448,6859.074295200608,7.634360816127775
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,720.0,2026-03-23T14:57:00Z,5849.996418431263,2394.773603224404,-2654.6589504698914,-1.9725376224568134,7.05820180676443,2.15149650352879,6855.991018785607,7.637935232883089
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,780.0,2026-03-23T14:58:00Z,5718.701694250075,2812.61698552108,-2519.7357450552895,-2.4024289582795166,6.864691054035196,2.344313870232238,6852.987056749028,7.641430212276633
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,840.0,2026-03-23T14:59:00Z,5561.90732789174,3217.9183919736993,-2373.545706483349,-2.822202240195553,6.640278300739642,2.5269116101558518,6850.075263982431,7.644828558010898
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,900.0,2026-03-23T15:00:00Z,5380.278244802057,3608.850784729609,-2216.727859571504,-3.22993604474911,6.38589049863241,2.6984355127992385,6847.2680962070035,7.648113396807693
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,960.0,2026-03-23T15:01:00Z,5174.593361987772,3983.6470714589445,-2049.971110537558,-3.6237536897323563,6.102598355128246,2.8580778348939067,6844.577562268539,7.6512682869034645
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,1020.0,2026-03-23T15:02:00Z,4945.742613487029,4340.608627736666,-1874.011323761292,-4.001832895541206,5.791612759739094,3.0050817806325094,6842.015178266491,7.654277326495157
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,1080.0,2026-03-23T15:03:00Z,4694.723398137887,4678.113579403246,-1689.628134900136,-4.362415368819487,5.454280355347112,3.1387458032393063,6839.591923577495,7.65712526097035
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,1140.0,2026-03-23T15:04:00Z,4422.636456458707,4994.624793397608,-1497.6415122366118,-4.703816236060907,5.092078249248866,3.2584276891883546,6837.318198825772,7.659797587715549
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,1200.0,2026-03-23T15:05:00Z,4130.681187897023,5288.697525527669,-1298.9080804661544,-5.024433251576348,4.706607868220921,3.363548386175753,6835.203785847874,7.662280657277614
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,1260.0,2026-03-23T15:06:00Z,3820.1504243097493,5558.986674195626,-1094.317223456553,-5.322755702073021,4.29958797184637,3.453595536436642,6833.257809697521,7.66456176965728
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,1320.0,2026-03-23T15:07:00Z,3492.424680236991,5804.253590261496,-884.7869847822656,-5.597372929168486,3.872846848801498,3.528126678205172,6831.488702737641,7.666629264541423
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,1380.0,2026-03-23T15:08:00Z,3148.965905246649,6023.372395030779,-671.2597870142188,-5.846982391582789,3.4283137315001655,3.5867720800643403,6829.904170871437,7.668472604332681
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,1440.0,2026-03-23T15:09:00Z,2791.3107682746063,6215.335760797123,-454.6979927839693,-6.07039719058522,2.9680094751770603,3.629237175617968,6828.511161971626,7.670082448911044
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,1500.0,2026-03-23T15:10:00Z,2421.0635083796587,6379.260111450021,-236.07933249678575,-6.266552985546763,2.4940365578940327,3.655304569310907,6827.315836577145,7.671450721161035
numerical_j2_gmat_r2026a_eop_full,2026-03-23T14:45:00Z,EarthMJ2000Eq,1560.0,2026-03-23T15:11:00Z,2039.8883905873026,6514.39020434555,-16.39222520024093,-6.434514231149001,2.0085684678071787,3.6648355882741632,6826.323540938645,7.6725706624187655
