model,epoch_utc,frame,elapsed_seconds,timestamp_utc,position_x_km,position_y_km,position_z_km,velocity_x_km_s,velocity_y_km_s,velocity_z_km_s,position_magnitude_km,velocity_magnitude_km_s
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,0.0,2026-03-23T14:45:00Z,5356.043338843562,-2889.3917345207337,-3239.700524294992,3.256128467499268,6.834522261799636,-0.6057377838407526,6894.305210113958,7.59473405766563
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,60.0,2026-03-23T14:46:00Z,5539.5406512440995,-2473.293113110669,-3268.924511756617,2.858127243188936,7.030409945506998,-0.367986995712138,6891.266713290802,7.598089876354171
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,120.0,2026-03-23T14:47:00Z,5698.7572096676595,-2046.3541114891514,-3283.820321295064,2.447058289770543,7.195723350545386,-0.1283045462962601,6888.169189770102,7.601512406601672
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,180.0,2026-03-23T14:48:00Z,5832.9614786409265,-1610.4339840018852,-3284.303264043273,2.0246829284917265,7.329657512175105,0.11226724757277334,6885.026155240256,7.604986794307296
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,240.0,2026-03-23T14:49:00Z,5941.529400545903,-1167.4363436512615,-3270.3514986909336,1.5928212595739266,7.431539543269133,0.3526765158338188,6881.851361299459,7.608497898596289
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,300.0,2026-03-23T14:50:00Z,6023.947707050825,-719.3011035939209,-3242.0064716364263,1.1533449185126614,7.500833015104423,0.5918662917812045,6878.658736777598,7.612030355226279
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,360.0,2026-03-23T14:51:00Z,6079.816784076545,-267.9961707496427,-3199.373085969436,0.7081694407433626,7.5371418324111685,0.8287790917120698,6875.462327633025,7.615568642034831
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,420.0,2026-03-23T14:52:00Z,6108.853067405527,184.4910768562416,-3142.6195924173953,0.2592462555882046,7.5402135601613525,1.0623616000289604,6872.276235661309,7.619097146190862
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,480.0,2026-03-23T14:53:00Z,6110.890947430974,636.1624948622344,-3071.97719651291,-0.19144566505474486,7.509942160300121,1.2915694399424027,6869.114556269861,7.622600232985764
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,540.0,2026-03-23T14:54:00Z,6085.884163211457,1085.018022826653,-2987.739377497441,-0.6419084731307345,7.4463700979734595,1.5153720076983026,6865.991315588411,7.626062315873499
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,600.0,2026-03-23T14:55:00Z,6033.906667947944,1529.064640975196,-2890.2609158660644,-1.0901343910462462,7.349689778818229,1.7327573461028076,6862.920407200582,7.62946792744292
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,660.0,2026-03-23T14:56:00Z,5955.152950237628,1966.3253922165864,-2779.956627973632,-1.5341148988204978,7.220244281580668,1.9427370310766892,6859.915528795829,7.6328017909806904
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,720.0,2026-03-23T14:57:00Z,5849.937797979546,2394.848426157214,-2657.299807756171,-1.9718501174381373,7.0585273537296045,2.1443510430876724,6856.990119053581,7.636048892259729
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,780.0,2026-03-23T14:58:00Z,5718.695494602729,2812.716020025229,-2522.8203773619853,-2.4013583395799745,6.8651826418307245,2.336672593628259,6854.157295082232,7.63919455116687
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,840.0,2026-03-23T14:59:00Z,5561.978440345285,3218.053529860696,-2377.1027503212135,-2.820685654685645,6.641002133233438,2.518812875473539,6851.4297907443615,7.6422244927646386
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,900.0,2026-03-23T15:00:00Z,5380.455194613507,3609.0382240815443,-2220.7834127943615,-3.227915611440002,6.386923791062623,2.689925704311838,6848.81989620604,7.64512491736645
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,960.0,2026-03-23T15:01:00Z,5174.9079389693,3983.907950633226,-2054.5482304107672,-3.6211788573655954,6.104028370558354,2.849212018531319,6846.339399051885,7.64788256919235
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,1020.0,2026-03-23T15:02:00Z,4946.229364002306,4340.969588407984,-1879.1294902161658,-3.998662692336093,5.793535411406787,2.9959242035044675,6843.9995273087,7.65048480316436
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,1080.0,2026-03-23T15:03:00Z,4695.418987204742,4678.60723350828,-1695.3026892712926,-4.358620470583471,5.456798407778317,3.129370206671067,6841.810894718537,7.652919649396678
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,1140.0,2026-03-23T15:04:00Z,4423.57891294252,4995.290071253882,-1503.8830834560997,-4.699380784231276,5.09529916524428,3.2489174101038385,6839.783448597094,7.655175874936973
numerical_two_body,2026-03-23T14:45:00Z,EarthMJ2000Eq,1200.0,2026-03-23T15:05:00Z,4131.909049661465,5289.5798856132815,-1305.722012010579,-5.019356360613104,4.710641361476859,3.3539962280671145,6837.926420604998,7.657243042320925
