reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,position_delta_x_m,position_delta_y_m,position_delta_z_m,position_difference_m,velocity_delta_x_mm_s,velocity_delta_y_mm_s,velocity_delta_z_mm_s,velocity_difference_mm_s
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,0.0,2026-05-09T21:08:00Z,-9.094947017729282e-10,0.0,0.0,9.094947017729282e-10,-4.440892098500626e-10,0.0,0.0,4.440892098500626e-10
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,60.0,2026-05-09T21:09:00Z,-2.7284841053187847e-09,-1.1368683772161603e-09,-9.094947017729282e-10,3.092616341003905e-09,1.1102230246251565e-08,-3.730349362740526e-08,5.329070518200751e-09,3.928370076556693e-08
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,120.0,2026-05-09T21:10:00Z,0.0012212003639433533,0.0024812427454889985,-0.002316807695024181,0.0036076992372785764,-0.002915816477155886,-0.0008316680677467048,-0.002380136976398717,0.0038546996679097744
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,180.0,2026-05-09T21:11:00Z,0.0,-8.640199666842818e-09,2.7284841053187847e-09,9.06077677662837e-09,5.0182080713057076e-08,-9.769962616701378e-08,1.7763568394002505e-08,1.1126096593124843e-07
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,240.0,2026-05-09T21:12:00Z,0.000862697561387904,0.0023613811208633706,-0.002582044544396922,0.00360379271180301,-0.003050612207289305,-0.0011628848994860164,-0.0020345725104675694,0.0038468196512268984
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,300.0,2026-05-09T21:13:00Z,8.185452315956354e-09,-2.2282620193436742e-08,4.547473508864641e-09,2.4170153239389603e-08,9.947598300641403e-08,-1.341149413747189e-07,2.5757174171303632e-08,1.689547889712734e-07
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,360.0,2026-05-09T21:14:00Z,1.546140993013978e-08,-3.001332515850663e-08,7.275957614183426e-09,3.453685630310706e-08,1.241229341530925e-07,-1.447730824111204e-07,2.4868995751603507e-08,1.9231280540640883e-07
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,420.0,2026-05-09T21:15:00Z,2.3646862246096134e-08,-3.956301952712238e-08,8.185452315956354e-09,4.681247950927304e-08,1.3700152123874432e-07,-1.4566126083082054e-07,2.220446049250313e-08,2.0119557101068993e-07
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,480.0,2026-05-09T21:16:00Z,3.092281986027956e-08,-4.8203219193965197e-08,9.549694368615746e-09,5.806003609460406e-08,1.502409308073993e-07,-1.4566126083082054e-07,1.687538997430238e-08,2.099388458182117e-07
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,540.0,2026-05-09T21:17:00Z,7.689413905609399e-05,-0.0018999621715920512,0.0030477106065518456,0.0035922567980853732,0.0031578612502691783,0.0018845116578347643,0.0010454712651153386,0.0038231507988370815
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,600.0,2026-05-09T21:18:00Z,0.00012965028872713447,-0.0014660581655334681,0.0024391717943217373,0.0028488058523369244,0.002501578610925037,0.0015367680461508826,0.0007598535134434314,0.0030326438854900795
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,660.0,2026-05-09T21:19:00Z,0.0003149098120047711,-0.0009981758921639994,0.0019464223441900685,0.002209996208900965,0.0019069383849767974,0.0013253678154967474,0.0003375246748760219,0.0023466863353679593
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,720.0,2026-05-09T21:20:00Z,0.0008196957423933782,-0.0020677125576185063,0.0042424920820849366,0.0047902061957273276,0.004102290729335323,0.0029500739628929296,0.0005744853481814971,0.005085445804430969
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,780.0,2026-05-09T21:21:00Z,0.0002956558091682382,-0.00044715307012666017,0.0010660068596735073,0.0011932010939022793,0.0009919267629499018,0.0007808518276419818,3.2231106672497845e-05,0.001262809219171854
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,840.0,2026-05-09T21:22:00Z,0.0004371668183011934,-0.000557500243303366,0.0014152488532204188,0.0015826720016632037,0.0012986487440969086,0.0010567653419002454,-1.0203393685515039e-05,0.0016743194610434181
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,900.0,2026-05-09T21:23:00Z,0.0005001302270102315,-0.00046714376367162913,0.0013539801102524507,0.0015171076688441855,0.0012083036793342217,0.0010474234812818395,-0.00010878054013119254,0.0016027872399493389
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,960.0,2026-05-09T21:24:00Z,0.0005701222107745707,-0.0004053090378874913,0.0013458856074066716,0.0015168133766670813,0.0011711853709073239,0.0010736447286774364,-0.0001957003448183059,0.0016008394052515623
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1020.0,2026-05-09T21:25:00Z,0.0006669652066193521,-0.0003451159500400536,0.0013741228030994534,0.0015659377649864452,0.0011617000694741364,0.0011342915495760053,-0.0003015463434508092,0.0016513917064416613
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1080.0,2026-05-09T21:26:00Z,0.0005916563168284483,-0.0002522565409890376,0.0011352162800903898,0.001304763029173122,0.0009433942516068328,0.0009549461221780575,-0.0002970832468918161,0.001374835723208962
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1140.0,2026-05-09T21:27:00Z,0.001210799382533878,-0.00028792055672965944,0.001968948936337256,0.002329311766517215,0.0015647336759627706,0.0017420878073437507,-0.0007396714352125855,0.0024556822345851606
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1200.0,2026-05-09T21:28:00Z,0.0025597419153200462,-0.0004589683157973923,0.003930408638552763,0.004712859286458955,0.003068740817013804,0.0035451274138509348,-0.0016520074197501344,0.0049713405734624
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1260.0,2026-05-09T21:29:00Z,0.0007195576472440735,-3.723107511177659e-05,0.0009619511729397345,0.0012018732960597538,0.0007143716729274274,0.0009087863794832174,-0.0005142490877574346,0.0012651765469193221
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1320.0,2026-05-09T21:30:00Z,0.0009497148312220816,-1.0518306226003915e-05,0.0012097202670702245,0.0015380156110942132,0.0008809424301148283,0.0011640174154420313,-0.0007021645487270689,0.0016198861571474871
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1380.0,2026-05-09T21:31:00Z,0.0010982989806507248,8.741062629269436e-05,0.0012442023944458924,0.0016619088022007088,0.0008580496313470576,0.0012524216108644737,-0.0008690284047929708,0.0017492911220126283
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1440.0,2026-05-09T21:32:00Z,0.0006877635314594954,7.47068042983301e-05,0.000747905232856283,0.0010188042104093977,0.0005048947926411529,0.0007652610767294732,-0.000555731460849529,0.0010720917515638561
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1500.0,2026-05-09T21:33:00Z,0.000801941041572718,0.00018215177988167852,0.0007243734216899611,0.0010959039917454545,0.00043586290132680006,0.0008024290121255717,-0.0007010134694951375,0.0011512118278872254
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1560.0,2026-05-09T21:34:00Z,0.002969623892568052,0.0006988930181250907,0.0026453735699760728,0.004037959737147335,0.001574456121034018,0.0029498334885857957,-0.0026100561711928094,0.004241794773940083
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1620.0,2026-05-09T21:35:00Z,0.0026045727281598374,0.0007620164979016408,0.0020882580429315567,0.0034242210637189584,0.0011414904577122797,0.0024460269365533804,-0.002371192131533917,0.0035928540694051664
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1680.0,2026-05-09T21:36:00Z,0.003100315325355041,0.0010742278391262516,0.0022256808733800426,0.0039647920395797474,0.0010920393478386359,0.0027548805459076675,-0.002914113395036111,0.00415619701633323
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1740.0,2026-05-09T21:37:00Z,0.001531896259621135,0.0005553138180403039,0.0010612584446789697,0.001944569122749343,0.0005000764247142797,0.0013360557105102089,-0.0014507057777279897,0.002034617542850579
gmat_d03_critical_700km_i63p4_may_24h_g88,numerical_gravity_8x8,EarthMJ2000Eq,1800.0,2026-05-09T21:38:00Z,0.0007780724899930647,0.00036103483580518514,0.0004158209776505828,0.0009532313663550792,0.00012897860557359309,0.0006035074662236184,-0.0007773222066020935,0.0009925152670665113
