reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,position_delta_x_m,position_delta_y_m,position_delta_z_m,position_difference_m,velocity_delta_x_mm_s,velocity_delta_y_mm_s,velocity_delta_z_mm_s,velocity_difference_mm_s
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,0.0,2026-05-09T21:08:00Z,-9.094947017729282e-10,0.0,0.0,9.094947017729282e-10,-4.440892098500626e-10,0.0,0.0,4.440892098500626e-10
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,60.0,2026-05-09T21:09:00Z,-2.7284841053187847e-09,-1.1368683772161603e-09,-1.8189894035458565e-09,3.4707085256908946e-09,1.1102230246251565e-08,-3.8191672047105385e-08,3.552713678800501e-09,3.9931004303397755e-08
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,120.0,2026-05-09T21:10:00Z,0.0012212003639433533,0.0024812411538732704,-0.0023168140614870936,0.0036077022310709154,-0.0029158111480853677,-0.0008316902722071973,-0.0023801431936476547,0.003854704266535923
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,180.0,2026-05-09T21:11:00Z,0.0,-8.86757334228605e-09,-1.8189894035458565e-09,9.052214062373596e-09,4.707345624410664e-08,-1.0036416142611415e-07,1.0658141036401503e-08,1.1136638250336028e-07
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,240.0,2026-05-09T21:12:00Z,0.0008627030183561146,0.002361376118642511,-0.002582052275101887,0.003603796279333052,-0.003050603547549713,-0.0011628999985191513,-0.0020345654050402118,0.0038468135902672974
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,300.0,2026-05-09T21:13:00Z,9.094947017729282e-09,-2.2737367544323206e-08,-1.3642420526593924e-09,2.4526864872608348e-08,9.792167077193881e-08,-1.3944401189291966e-07,1.9539925233402755e-08,1.715082934953516e-07
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,360.0,2026-05-09T21:14:00Z,1.546140993013978e-08,-3.183231456205249e-08,-1.3642420526593924e-09,3.541486416440882e-08,1.2234657731369225e-07,-1.4921397450962104e-07,2.042810365310288e-08,1.940381472499545e-07
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,420.0,2026-05-09T21:15:00Z,2.1827872842550278e-08,-3.956301952712238e-08,4.547473508864641e-10,4.518733608088829e-08,1.340039190722564e-07,-1.5276668818842154e-07,1.687538997430238e-08,2.039104953982679e-07
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,480.0,2026-05-09T21:16:00Z,2.9103830456733704e-08,-4.956746124662459e-08,9.094947017729282e-10,5.7487332015866625e-08,1.4721557306529576e-07,-1.5187850976872141e-07,1.4210854715202004e-08,2.1199399773165187e-07
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,540.0,2026-05-09T21:17:00Z,7.688231562497094e-05,-0.0018999639905814547,0.0030476930987788364,0.003592242653316478,0.0031578238357532484,0.0018844703575382482,0.0010454472842980067,0.003823092979556967
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,600.0,2026-05-09T21:18:00Z,4.8203219193965197e-08,-6.821210263296962e-08,2.5011104298755527e-09,8.356253251101637e-08,1.659783421814609e-07,-1.4299672557172016e-07,3.552713678800501e-09,2.1911069205318007e-07
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,660.0,2026-05-09T21:19:00Z,0.00012510099622886628,-0.0005019342097511981,0.0009368047813040903,0.001070136163509214,0.0009278137147461507,0.0006256679618843464,0.00019476598112078136,0.0011358840060505756
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,720.0,2026-05-09T21:20:00Z,0.00017529782780911773,-0.00038421512726927176,0.0008170536602847278,0.0009197430490315267,0.000781428699525577,0.0005755733667456298,8.820499886041944e-05,0.0009745232859060375
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,780.0,2026-05-09T21:21:00Z,0.00013868793757865205,-0.00028182330424897373,0.0006119427666817501,0.0006878463989451021,0.0005814007053572823,0.0004339257841934341,5.6632032396919385e-05,0.0007276850647575762
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,840.0,2026-05-09T21:22:00Z,0.0005266610969556496,-0.0005891361070098355,0.0015771480832427187,0.001764043463213255,0.0014322449892745226,0.0011964509383233235,-5.8400395630542334e-05,0.0018671451907461677
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,900.0,2026-05-09T21:23:00Z,0.0013299431884661317,-0.0012975315257790498,0.0036876266449326067,0.004129276839514987,0.0033117344422350925,0.0028437767696232186,-0.000254758880657846,0.0043725911561234366
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,960.0,2026-05-09T21:24:00Z,0.00012711007002508268,-8.990264177555218e-05,0.000299151224680827,0.0003372401371842375,0.0002585429648149784,0.00023748292221625888,-4.4442671764954866e-05,0.0003538612073586201
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,1020.0,2026-05-09T21:25:00Z,0.0008212136890506372,-0.0003899986040778458,0.0016379656244680518,0.0018733451954207052,0.0013758807426711428,0.0013655814257163001,-0.0003928892766680292,0.0019779338795913744
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,1080.0,2026-05-09T21:26:00Z,0.0017435877452953719,-0.0007396638466161676,0.003340767307236092,0.0038403029870874403,0.0027808377822680086,0.002818344668753525,-0.0008844152077358558,0.00405688497530496
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,1140.0,2026-05-09T21:27:00Z,0.0007675625965930521,-0.00014554188965121284,0.0011905681276402902,0.0014240039493922832,0.0009308980253308619,0.0010684675366690044,-0.0004910569728622249,0.0014997769704449525
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,1200.0,2026-05-09T21:28:00Z,0.002263534042867832,-0.0004095927579328418,0.003481301973806694,0.004172626993082776,0.0027185000917029356,0.003137789028606619,-0.0014604468745460508,0.004401007590314321
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,1260.0,2026-05-09T21:29:00Z,0.00016353442333638668,-1.8487298802938312e-05,0.00023381380742648616,0.0002859268864172511,0.00017693135845320285,0.00021394958027443067,-0.00011057021964688829,0.00029883925775651016
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,1320.0,2026-05-09T21:30:00Z,0.001279650859942194,3.346940502524376e-05,0.0015558689483441412,0.002014784035286424,0.001108308111952283,0.001522400783562916,-0.0009742331386064507,0.0021201842432135914
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,1380.0,2026-05-09T21:31:00Z,0.0023630477699043695,0.000131863089336548,0.00276461150860996,0.0036392938093424156,0.0019348824764620076,0.00274729511362537,-0.001839857155516711,0.003830988774686716
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,1440.0,2026-05-09T21:32:00Z,0.0005448614501801785,9.825544111663476e-05,0.0005315318958309945,0.0007674987217495302,0.00033646507802131964,0.0005681143333546856,-0.0004608891046586905,0.0008052213430380623
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,1500.0,2026-05-09T21:33:00Z,0.0013877820492780302,0.00024313430913025513,0.0013657081581186503,0.001962195729718728,0.000869839311690157,0.0014557319794050727,-0.0011707950164918657,0.002060712739482727
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,1560.0,2026-05-09T21:34:00Z,0.0012134814824094065,0.00029868351703044027,0.0010602107067825273,0.0016388398012839786,0.0006228439985989098,0.0011914922382061377,-0.0010705045738745866,0.0017185949036880566
gmat_d03_critical_700km_i63p4_may_24h_g44,numerical_gravity_4x4,EarthMJ2000Eq,1620.0,2026-05-09T21:35:00Z,0.0012856094144808594,0.0003750283212866634,0.0010321091394871473,0.0016907652362707871,0.0005666747071586542,0.0012076351030287924,-0.0011663123800076391,0.0017719445063431847
