reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,radial_position_difference_m,along_track_position_difference_m,cross_track_position_difference_m,radial_velocity_difference_mm_s,along_track_velocity_difference_mm_s,cross_track_velocity_difference_mm_s
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27120.0,2026-06-17T14:02:00Z,4.8408642931862435e-08,-9.540312597052761e-07,3.569312156269357e-08,9.505618042824608e-07,-3.0074727588671036e-08,-1.0174623531154817e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27180.0,2026-06-17T14:03:00Z,4.897151279691343e-08,-9.580444115101466e-07,3.680110899536751e-08,9.53757984080059e-07,-2.961288956700091e-08,-1.2958603499372411e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27240.0,2026-06-17T14:04:00Z,4.713835019387236e-08,-9.646835005017052e-07,3.374195182896606e-08,9.579258252127424e-07,-2.8391650868892837e-08,-1.5157161171758757e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27300.0,2026-06-17T14:05:00Z,4.640538983084548e-08,-9.684967584648365e-07,3.227639457506771e-08,9.635194845888873e-07,-2.8572140047931484e-08,-1.6210193304783312e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27360.0,2026-06-17T14:06:00Z,4.5381165738155164e-08,-9.717324547073461e-07,3.2054900835529624e-08,9.669099606269265e-07,-2.799469496760837e-08,-1.771108584693135e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27420.0,2026-06-17T14:07:00Z,4.565614531928367e-08,-9.757777007930376e-07,3.10572064658479e-08,9.705545788151952e-07,-2.79599082240647e-08,-2.0245261094034773e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27480.0,2026-06-17T14:08:00Z,4.5665375311079086e-08,-9.787684145797308e-07,2.9545129617828428e-08,9.757107596357234e-07,-2.8099369390110382e-08,-2.288956738694809e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27540.0,2026-06-17T14:09:00Z,4.5455564554614794e-08,-9.841214415320576e-07,2.846778835563141e-08,9.793680224193962e-07,-2.627492885066385e-08,-2.3781221567863783e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27600.0,2026-06-17T14:10:00Z,4.427946943547099e-08,-9.884475386670361e-07,2.7551373173347803e-08,9.85019497925988e-07,-2.602156661373682e-08,-2.5131687159284872e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27660.0,2026-06-17T14:11:00Z,4.217230717136955e-08,-9.929215164148193e-07,2.5728439520744065e-08,9.880647483875014e-07,-2.5893990354330525e-08,-2.580799928502073e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27720.0,2026-06-17T14:12:00Z,4.108662783683901e-08,-9.963025289044043e-07,2.5011739247018516e-08,9.912250396183826e-07,-2.6299098231068944e-08,-2.7324260738183414e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27780.0,2026-06-17T14:13:00Z,4.138651133255195e-08,-9.997219145198106e-07,2.196021649409526e-08,9.928592401622174e-07,-2.4914245490561854e-08,-2.8689442610148178e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27840.0,2026-06-17T14:14:00Z,3.9348497904777756e-08,-1.0045272667490453e-06,2.1249068515534277e-08,9.959528681769333e-07,-2.3534407908778514e-08,-3.031829512734063e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27900.0,2026-06-17T14:15:00Z,3.849058861912933e-08,-1.0081567317438514e-06,1.9313142201849207e-08,9.989713562486988e-07,-2.1812810733320148e-08,-3.183947661694326e-08
gmat_two_body,numerical_two_body,EarthMJ2000Eq,27960.0,2026-06-17T14:16:00Z,3.573484097030624e-08,-1.0117714646885298e-06,1.6911094533916516e-08,1.0019002138920347e-06,-2.0140514459904568e-08,-3.250050748921612e-08
