reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,position_delta_x_m,position_delta_y_m,position_delta_z_m,position_difference_m,velocity_delta_x_mm_s,velocity_delta_y_mm_s,velocity_delta_z_mm_s,velocity_difference_mm_s
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,0.0,2026-02-11T03:17:00Z,0.0,-1.4210854715202004e-11,-3.552713678800501e-12,1.464821375527116e-11,3.469446951953614e-10,0.0,-2.220446049250313e-10,4.1191555942998253e-10
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,60.0,2026-02-11T03:18:00Z,-3.001332515850663e-08,-1.4779288903810084e-09,1.4708234630234074e-09,3.008566573195033e-08,3.6637359812630166e-09,0.0,6.938893903907228e-08,6.948559435097673e-08
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,120.0,2026-02-11T03:19:00Z,-2.9103830456733704e-08,-2.9558577807620168e-09,7.084111075528199e-09,3.0099080919603054e-08,-6.661338147750939e-10,-8.881784197001252e-10,1.3491985306757215e-07,1.349244208693877e-07
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,180.0,2026-02-11T03:20:00Z,-2.9103830456733704e-08,-6.366462912410498e-09,1.652766812298978e-08,3.4069467428374795e-08,3.3306690738754696e-09,-8.881784197001252e-10,1.9684254226604025e-07,1.9687272198845308e-07
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,240.0,2026-02-11T03:21:00Z,-2.8194335754960775e-08,-7.503331289626658e-09,2.951239252979576e-08,4.1499420019297794e-08,-1.3322676295501878e-09,-3.552713678800501e-09,2.5174307083375425e-07,2.5177166326719314e-07
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,300.0,2026-02-11T03:22:00Z,-2.9103830456733704e-08,-1.000444171950221e-08,4.569145062305324e-08,5.508929534321645e-08,-1.7763568394002505e-09,-5.329070518200751e-09,3.0261904093720204e-07,3.0267117202330454e-07
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,360.0,2026-02-11T03:23:00Z,-2.9103830456733704e-08,-1.318767317570746e-08,6.463807267209631e-08,7.210428634836336e-08,-2.220446049250313e-09,-6.217248937900877e-09,3.44058115331336e-07,3.441214484602266e-07
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,420.0,2026-02-11T03:24:00Z,-2.8194335754960775e-08,-1.5916157281026244e-08,8.546408025722485e-08,9.139121208010753e-08,-3.552713678800501e-09,-5.329070518200751e-09,3.6251557311572924e-07,3.625721466391167e-07
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,480.0,2026-02-11T03:25:00Z,-2.7284841053187847e-08,-1.864464138634503e-08,1.0726353139034472e-07,1.1223880955378404e-07,-7.993605777301127e-09,-5.329070518200751e-09,3.763933609235437e-07,3.7651594770106604e-07
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,540.0,2026-02-11T03:26:00Z,-2.4556356947869062e-08,-2.0463630789890885e-08,1.2966694384886068e-07,1.3354883443429868e-07,-7.105427357601002e-09,-9.769962616701378e-09,3.813754867465491e-07,3.815667715598845e-07
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,600.0,2026-02-11T03:27:00Z,0.0010216708687948994,-0.0012264372344361618,-2.4248876684396237e-05,0.0015964171328872667,0.001402868043953731,0.0011649312625650055,1.5705894917950047e-05,0.001823554295978883
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,660.0,2026-02-11T03:28:00Z,2.9156581149436533e-05,-1.4266333892010152e-05,-1.6778756162239006e-07,3.246017035857684e-05,1.5619505688846402e-05,3.387956581946128e-05,8.757300440365157e-07,3.7317031516308235e-05
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,720.0,2026-02-11T03:29:00Z,0.00015463956515304744,-0.00014661691238870844,-2.82982171029289e-06,0.00021311480943386797,0.000166742175622403,0.0001772244573317039,2.8585050992901984e-06,0.000243350842322791
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,780.0,2026-02-11T03:30:00Z,0.00014189936337061226,-0.00011200336302863434,-2.1720012455261895e-06,0.00018078965745893673,0.00012707612739859542,0.00016257395429875032,2.748523630913269e-06,0.00020636420996167408
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,840.0,2026-02-11T03:31:00Z,0.0001510634319856763,-0.00010404073691461235,-2.0429808955668705e-06,0.0001834361174686334,0.00011792877785410383,0.00017291057474722038,2.957328826269645e-06,0.00020931796219952873
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,900.0,2026-02-11T03:32:00Z,0.00015778141460032202,-9.343693818664178e-05,-1.860669840425544e-06,0.00018338183744097479,0.00010582290599359112,0.00018043166960524104,3.1215308116117058e-06,0.00020919803723761638
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,960.0,2026-02-11T03:33:00Z,0.00016375815903302282,-8.240931492764503e-05,-1.6689796211721841e-06,0.00018333252665499503,9.325251681957525e-05,0.00018711476812427463,3.266178993932556e-06,0.00020909001953370857
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1020.0,2026-02-11T03:34:00Z,0.00016896819943212904,-7.100152288330719e-05,-1.4693029015688808e-06,0.00018328564461545015,8.026646014513972e-05,0.0001929310045056809,3.3897745721489514e-06,0.00020898939613160368
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1080.0,2026-02-11T03:35:00Z,0.00017338834368274547,-5.9278136177454144e-05,-1.2627481282834196e-06,0.00018324576307940694,6.693046117334234e-05,0.0001978577301997575,3.492789391046358e-06,0.00020890085593507394
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1140.0,2026-02-11T03:36:00Z,0.00017699790078040678,-4.728190106106922e-05,-1.050523223966593e-06,0.00018320736515670856,5.3301363323043915e-05,0.0002018654132740494,3.5750499782771783e-06,0.00020881441854130923
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1200.0,2026-02-11T03:37:00Z,0.00017978413779928815,-3.507466317387298e-05,-8.340492740899208e-07,0.00018317550010627973,3.944400361888256e-05,0.00020495205532711225,3.6378816625770583e-06,0.00020874484086387624
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1260.0,2026-02-11T03:38:00Z,0.00017825061604526127,-2.3072971089277416e-05,-6.089067028369755e-07,0.00017973874062865395,2.588418368532075e-05,0.00020315038540275054,3.615552301994285e-06,0.0002048246622669984
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1320.0,2026-02-11T03:39:00Z,0.00021115420167916454,-6.563823262695223e-06,-4.220481741867843e-07,0.0002112566183276882,7.3159256430699315e-06,0.00024083368632688007,4.284780863450521e-06,0.00024098287612371293
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1380.0,2026-02-11T03:40:00Z,7.421793668527243e-05,-1.0198164090979844e-05,-2.4101609596982598e-08,7.491532057952661e-05,1.1171508162988175e-05,8.410430685223957e-05,1.5385574758663978e-06,8.485696308988395e-05
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1440.0,2026-02-11T03:41:00Z,0.0005343860038919956,5.756010068580508e-05,-3.6969538541598013e-07,0.0005374771651161508,-6.433431565255887e-05,0.0006112695905002852,1.079356742872406e-05,0.0006147405286287117
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1500.0,2026-02-11T03:42:00Z,0.0016267990758933593,0.0002443648554617539,-7.565859050373547e-07,0.001645050147665585,-0.00027414248648938155,0.0018619867869773543,3.2906676515620514e-05,0.0018823474034131257
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1560.0,2026-02-11T03:43:00Z,0.0013726571523875464,0.00032498610380571336,1.4642012047261233e-06,0.0014106047531299026,-0.0003672360193718305,0.00157154778079871,2.8143301057659276e-05,0.0016141303437615686
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1620.0,2026-02-11T03:44:00Z,0.0013190067420509877,0.00038391317502828315,2.6481501436137478e-06,0.0013737449269189098,-0.000434728697484843,0.0015104277828470458,2.7236901969929228e-05,0.001571980590351557
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1680.0,2026-02-11T03:45:00Z,0.0017293095879722387,0.0007061571523081511,6.8179559775671805e-06,0.0018679443405338347,-0.0008019993558150418,0.001982373820652583,3.646128884926547e-05,0.002138770290873008
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1740.0,2026-02-11T03:46:00Z,-0.00044071703086956404,-0.00028992235456826165,-3.1431142133442336e-06,0.0005275380101413046,0.0003304290174810376,-0.0005086686627464587,-1.0090525637274084e-05,0.000606653906903591
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1800.0,2026-02-11T03:47:00Z,-0.0008761935532675125,-0.0004003659341833554,-3.6234695244274917e-06,0.0009633385456699293,0.0004552536125856932,-0.0010078142764768927,-1.9150715735438695e-05,0.0011060344558629929
gmat_d01_low_350km_i1_feb_6h_g20,numerical_gravity_2x0,EarthMJ2000Eq,1860.0,2026-02-11T03:48:00Z,0.0016219028111663647,0.0009862505976343527,1.1921031273232074e-05,0.0018982626481048642,-0.001123075854536637,0.001861828025084833,3.519184249567431e-05,0.0021746129393095974
