reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,position_delta_x_m,position_delta_y_m,position_delta_z_m,position_difference_m,velocity_delta_x_mm_s,velocity_delta_y_mm_s,velocity_delta_z_mm_s,velocity_difference_mm_s
gmat_d02_mid_500km_i28p5_mar_12h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,0.0,2026-03-23T14:45:00Z,0.0,4.547473508864641e-10,0.0,4.547473508864641e-10,0.0,0.0,4.440892098500626e-10,4.440892098500626e-10
gmat_d02_mid_500km_i28p5_mar_12h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,60.0,2026-03-23T14:46:00Z,-5.4569682106375694e-09,1.3642420526593924e-09,9.094947017729282e-10,5.697967974875459e-09,-1.5898393712632242e-07,3.4638958368304884e-08,1.2378986724570495e-08,1.6318391162536425e-07
gmat_d02_mid_500km_i28p5_mar_12h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,120.0,2026-03-23T14:47:00Z,-0.00020704737835330889,-0.0006141929134173552,9.044470061780885e-06,0.0006482155152522774,0.0007693086168103491,-0.0001837054952602557,-0.0004756968707830822,0.0009229685637985103
gmat_d02_mid_500km_i28p5_mar_12h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,180.0,2026-03-23T14:48:00Z,0.00021469531930051744,0.0007852793260099133,1.4476427168119699e-05,0.0008142280190043136,-0.0009297802527896692,0.00015829915156473362,0.0005528206087346277,0.0010932339938482796
gmat_d02_mid_500km_i28p5_mar_12h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,240.0,2026-03-23T14:49:00Z,1.1895281204488128e-05,4.1864723243634216e-05,-1.1586962500587106e-06,4.353728682634961e-05,0.00014421552840815366,9.532463707273564e-05,-0.00010969625208190337,0.00020473928003172286
gmat_d02_mid_500km_i28p5_mar_12h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,300.0,2026-03-23T14:50:00Z,-5.960009730188176e-05,-0.0002649501311680069,-2.9331204132176936e-07,0.0002715710397599336,-0.000726797733108242,-0.0006551825748601914,0.0005428673066631973,0.0011190192419683691
gmat_d02_mid_500km_i28p5_mar_12h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,360.0,2026-03-23T14:51:00Z,0.00016021567716961727,0.0006309596187747957,-4.628509486792609e-05,0.0006526265499826738,0.0039457143108379,0.003700375117432486,-0.002733410275901349,0.006060772984435862
gmat_d02_mid_500km_i28p5_mar_12h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,420.0,2026-03-23T14:52:00Z,-0.00015500791050726548,-0.0048424331851038005,-0.0008334213816851843,0.004916073413199239,0.005414591719432593,0.007717066097256975,-0.0018423436110026614,0.009605474617039146
gmat_d02_mid_500km_i28p5_mar_12h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,480.0,2026-03-23T14:53:00Z,0.0008155475370585918,0.007180037073339918,0.0006057111932022963,0.007251547159696925,-0.01163469903753267,0.004245417351000924,0.008572806686757417,0.015062629407465881
gmat_d02_mid_500km_i28p5_mar_12h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,540.0,2026-03-23T14:54:00Z,-0.00045571323425974697,-0.008128985655275756,-0.001028605765895918,0.008206467702805684,0.003505843726436808,-0.0038399896595819882,0.0007782383626420142,0.005257576986500592
gmat_d02_mid_500km_i28p5_mar_12h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,600.0,2026-03-23T14:55:00Z,8.730694389669225e-05,9.407858669874258e-05,-2.4947894416982308e-05,0.00013075045072065292,0.0002781053165534786,-9.734613115597313e-05,0.00010200840172558401,0.00031180851554913404
gmat_d02_mid_500km_i28p5_mar_12h_g2020,numerical_gravity_20x20,EarthMJ2000Eq,660.0,2026-03-23T14:56:00Z,-9.148061508312821e-05,0.0002126980689354241,9.668974598753266e-05,0.00025091448432479834,2.7043256523029413e-05,0.00022536816857154918,8.903722203967845e-05,0.0002438232475323212
