reference_model,comparison_model,frame,elapsed_seconds,timestamp_utc,position_delta_x_m,position_delta_y_m,position_delta_z_m,position_difference_m,velocity_delta_x_mm_s,velocity_delta_y_mm_s,velocity_delta_z_mm_s,velocity_difference_mm_s
gmat_d02_mid_500km_i28p5_mar_12h_g20,numerical_gravity_2x0,EarthMJ2000Eq,0.0,2026-03-23T14:45:00Z,0.0,4.547473508864641e-10,0.0,4.547473508864641e-10,0.0,0.0,4.440892098500626e-10,4.440892098500626e-10
gmat_d02_mid_500km_i28p5_mar_12h_g20,numerical_gravity_2x0,EarthMJ2000Eq,60.0,2026-03-23T14:46:00Z,-2.7284841053187847e-09,9.094947017729282e-10,4.547473508864641e-10,2.9118037843694986e-09,-1.6076029396572267e-07,3.4638958368304884e-08,1.2490009027033011e-08,1.6492340609592713e-07
gmat_d02_mid_500km_i28p5_mar_12h_g20,numerical_gravity_2x0,EarthMJ2000Eq,120.0,2026-03-23T14:47:00Z,-1.6370904631912708e-08,3.637978807091713e-09,2.2737367544323206e-09,1.692369011464361e-08,-3.161915174132446e-07,5.1514348342607263e-08,2.6117996654306808e-08,3.2142332447799744e-07
gmat_d02_mid_500km_i28p5_mar_12h_g20,numerical_gravity_2x0,EarthMJ2000Eq,180.0,2026-03-23T14:48:00Z,-3.9108272176235914e-08,6.59383658785373e-09,4.547473508864641e-09,3.992010957990587e-08,-4.654054919228656e-07,5.1514348342607263e-08,4.106437412332298e-08,4.700449795703261e-07
gmat_d02_mid_500km_i28p5_mar_12h_g20,numerical_gravity_2x0,EarthMJ2000Eq,240.0,2026-03-23T14:49:00Z,-6.730260793119669e-08,9.094947017729282e-09,6.821210263296962e-09,6.825604738813837e-08,-5.995204332975845e-07,3.4638958368304884e-08,5.573319583618286e-08,6.031009836638297e-07
gmat_d02_mid_500km_i28p5_mar_12h_g20,numerical_gravity_2x0,EarthMJ2000Eq,300.0,2026-03-23T14:50:00Z,-1.064108801074326e-07,1.0118128557223827e-08,1.0913936421275139e-08,1.0744657248580123e-07,-7.260858581048524e-07,3.552713678800501e-09,7.138734048339757e-08,7.29595399859152e-07
gmat_d02_mid_500km_i28p5_mar_12h_g20,numerical_gravity_2x0,EarthMJ2000Eq,360.0,2026-03-23T14:51:00Z,-1.5370460459962487e-07,9.72022462519817e-09,1.5006662579253316e-08,1.5474103581034635e-07,-8.339995360984176e-07,-3.197442310920451e-08,8.815170815523743e-08,8.392546178581494e-07
gmat_d02_mid_500km_i28p5_mar_12h_g20,numerical_gravity_2x0,EarthMJ2000Eq,420.0,2026-03-23T14:52:00Z,-2.0372681319713593e-07,7.58859641791787e-09,2.091837814077735e-08,2.0493847797594113e-07,-8.985034938291392e-07,-6.128431095930864e-08,1.056932319443149e-07,9.067719418198613e-07
gmat_d02_mid_500km_i28p5_mar_12h_g20,numerical_gravity_2x0,EarthMJ2000Eq,480.0,2026-03-23T14:53:00Z,-2.573870006017387e-07,3.865352482534945e-09,2.864908310584724e-08,2.59005364792661e-07,-9.588996263687477e-07,-9.414691248821327e-08,1.247890679678676e-07,9.715577420130398e-07
gmat_d02_mid_500km_i28p5_mar_12h_g20,numerical_gravity_2x0,EarthMJ2000Eq,540.0,2026-03-23T14:54:00Z,-3.1650415621697903e-07,-2.2737367544323206e-09,3.5925040720030665e-08,3.185445955155827e-07,-1.0097478408965799e-06,-1.2434497875801753e-07,1.4876988529977098e-07,1.028194949758918e-06
